text,hate speech
" Yo soy una mujer cis y también se me nota mucho la nuez. Lo que pasa es que ven que eres preciosa y buscan la mayor gilipollez que encuentren para intentar hacerte sentir insegura. Pero vamos, mejor ignorarlos porque no merecen ni el tiempo ni el esfuerzo.",0
 . . . ~-Pues obedeció como si fuera una mujer buena y obediente.-,1
"Y bueno, Lexie y George, que pareja de mierda es esa??????????? Ya la están cagando otra vez, por favor stop. No pegan para nada, que dejen a chico y chica ser amigos, se puede eh, eso existe xd",0
" De acuerdo 100%. La acción del Estado es necesaria para ese control, así como el empoderamiento de los trabajadores organizados para poder tener palanca para negociar mejoras en salarios y condiciones.",0
" de  ""Son las mujeres las que han llevado el peso brutal en la carga de cuidados para transitar esta pandemia",0
"[18/12/20, 00:39:06]  : Hoy es luna menguante [18/12/20, 00:39:10]: Y se le sube la polla [18/12/20, 00:39:11] #: A la gente [18/12/20, 00:39:12]: O que [18/12/20, 00:39:14] : Joder",0
dios q calor poco mas y me transpiran las tetas,0
Me acabo de enterar que Emma Stone está embarazada ,0
Voy a ser muy pesada pero es que esta maravilla lo mereceCheck this   ,0
"Ni un centro a la cabeza en 90 minutos, hijos d puta",0
Acá hay más sobre el caso.#YoSiTeCreo #RodrigoArielChaconEsUnPederasta ,0
Igual rompí la última pared de demencia esta mañana cuando DECIDÍ  como mujer empoderada seguir durmiendo solo pq estaba soñando con que abrazaba a yoongi a pesar de que ya estaba llegando tarde al t world,0
" Diosa Empoderada, la mujer más hermosa  ",0
"Tragedia en #Flores: Anoche un auto atropelló a una mujer con su hijo de 5 años en Directorio y San Pedrito. Ambos trasladados al Hospital Piñero, el nene murió. El auto se dio a la fuga. Otra un ASESINO AL VOLANTE se lleva la vida de una criatura #YaTeLoAvisé",0
Creo k se necesita un hombre más en el centro del campo . ,0
"Pero los argumentos siguen encima del piano. Y en serio, Petter, que no te lo vas a follar, que tiene mujer e hijos. ",0
"   Si se sabe. Es obvio. Es típico de los #notallmen esos tweets, en cada oportunidad saltan a defenderlos",0
 La mayoría de las Mujeres somos normales y no esto,0
Se estrecha el cerco sobre el líder de los Mossos separatistas: Inma Alcolea detalla todos los expedientes resueltos y abiertos contra élQue circule  :down_arrow:  :down_arrow:  :down_arrow: https://t.co/kSvEeKX4bK,0
"Acabo de leer en el perfil de una tuitera ""soy suya. Soy sumisa y con orgullo"". Creo que no tiene nada de malo ser sumiso siempre que te sientas bien así. Y si una mujer puede ser sumisa con su pareja hombre (""y con orgullo""), por qué un hombre no podría serlo también con su...",0
 Y qué pasa conmigo que acá no encuentro la gracia we la re vivía #notallmen,0
 +1 Más demostrar de lo que se es capaz de hacer y menos victimismo patético.,0
" Si. Pero, ¿Qué tiene que ver? No estamos en crisis por culpa de MM? Y encima gastan en un acto político para qué? Vos crees q todos fueron x sus medios y se vuelven a su casa del mismo modo? Que triste ser kuka, pero q lindo ser tu mujer!",0
"   Yo esperé dos meses y fui presentar una instancia ,ya que tardaban, respondieron entonces .Como no ,con lo de siempre : niña al cole y punto.Pero respondieron",0
"Tras 25 días de la toma del  , integrantes de colectivos feministas hacen limpieza para entregar las instalaciones.#Puebla #TomaCongresoPuebla@CoatlicueViva@FeministaPuebla  ",0
"   El feto que abortás es inocente de la violación.Pero cuando realmente hubo una violacion con embarazo, tenés un dilema en el que no podes ser justo con la mamá y el bebé a la vez. a. Si privilegias la vida del bebé, condenas a la mamá a gestar al hijo de su violador. +",0
Hay un montón de gente que no tiene ganas de usar tapabocas; ni que la prevención para no contraer coronavirus viniera de la mano de dejarse sodomizar por una horda de monos leprosos en celo. Pelotudos.,0
  Esa serie es la polla,0
"Hubo de todo: desde agresiones a ancianos sin ninguna razón, hasta mujeres tirando sillas y mesas por todos lados porque no las dejaron entrar a un bar. Estos son los 5 pleitos más descabellados que se vieron este año en #MiamiBeach.https://t.co/usQTrzi1GC",0
"Hombres respondiendo mis FLEETS: ""uy que ricooooo"" ""a cuanto el kilo de morcilla"" "" a ver""Mujeres:",0
"Adjunto foto, Hombres y Mujeres merecen respeto, mientras tú no respetes nadie te va a respetar. Así de fácil. ",0
  La payasada de este marimacho no tiene límite.. Claudia López esto es gracias al presidente  usted no ha hecho nada por nadie que no pertenezca a la peste de izquierda. OPORTUNISTA..,0
 Perdonalo en tú interior por ser tan necio. Y actúa como un hombre de bien.,0
" No creo que lo acabe pronto, estoy pasandomelo a pocos con mi ex y queremos hacerlo juntos, nos quedamos algo antes del boss de camara de Eden6Pero esa excusa no me vale, todos viven en el mismo mundo, y he hecho todas las secundarias, conozco la historia de la niñata",0
Las mujeres pueden distinguir entre 700 colores de labiales pero no pueden distinguir entre un buen tipo y un man que las va a dejar en la v,1
" ¿Le tomaron examen de “conciencia social” a la joven futbolista, a Pedro García y a Jesús Vera? Dime dónde, voy y me anoto. P.S.: ¿Es requisito pegar mujeres o mw baja la calificación?",0
"  A mí me da igual, yo nunca aborté, sin embargo, no me atrevo a juzgar a las mujeres que lo hacen, ellas saben sus razones.",0
 golfa chaqueta golfo chaval,0
"  Rafael. Eran PJ menemistas, con relación estrecha con Cavallo. Hay miles de documentos al respecto. De que estamos hablando?",0
   A mi nuca me llama mi abuela para mi cumple. YYYYYYYYYYYYYYYYYY Eso es ser mal abuela?. Esta chica habla de Pantoja y ya no habla en todo el programa.,0
"Yo no me quejo del diseño de la hija de Starfire. Su papel es el ser la chica edgy rebelde, para eso fue escrito el personaje y pues lo hace bien. Lo del estilo veo muchos quejarse. No es la primera vez que DC usa el estilo ""tumblr"" como lo llaman para otros comics.",0
"  iba a decir lo mismo porque me pasó y despues de meses me enteré la verdad, pero tenia miedo de quedar medio mala leche, no todos los hombres son malos a veces me olvido (?",0
"   Ree pero si dice hombres después salen los ofendidos a decir q ""no todos son así ",0
"        #SabadosDePoesiaA ti, mujer rebelde y guerrera,A ti que te atreves a ser la más fiera,No desistas, no te rindas nunca,Recuerda todas esa noches de luchaUnidas en la #PandillaOpositora    ",0
"#UcatolicaColoColoXCDF  MARICON es Valencia porque le pega a las mujeres!!! Si no esta preso, al menos deberian expulsarlos del futbol Chileno... fuera Valencia MARICON !!!!",0
"Regina Hernández, de Sólo Re’ Spira, será la coach de yoguilates y cada semana nos compartirá rutinas para mantenernos en forma. ¡Bienvenida a Alice in Empoweredland! #empoderamiento #mujeres #aliceinempoweredland ",0
       Ya con una novela turca basta,0
"yo: quiero ser una mujer trabajadora y empoderadaalso yo: ""subir mi curriculum a la bolsa de empleos de la uni? que paja",0
" ¿20/66? ¿44/66? ¿Me quiere? ¿No me quiere? ¿Por qué le hace caso a otro más que a mí? Y encima folla con otro que ¡ni siquiera tiene cuenta de Twitter! Será un nenaza y lo tumbo de un zasca, seguro.",0
"John Steinbeck fue de los primeros autores cuya obra terminó teniendo una estrecha relación con el cine, dado el breve espacio entre el éxito de sus novelas y su posterior adaptación a la pantalla de plata, murió el 20 de diciembre de 1968. #RecordandoA ",0
"       obvio que pueden hacer las mismas cosas que los hombres, el tema es que se cuestiona todo.. como desde querer hacer futbol o ser camionera y te traten de lesbiana o ""marimacho"" hasta no poder ni ser gerente de una empresa sin que te chamuyes al dueño aprox",0
Dile a una persona que ha perdido un familiar y/o ha cerrado su negocio que esta Navidad es la mejor porque se libra de fregar... En fin.,0
" Luego salió que era un montaje.Aunque si lo es o no, no puedo asegurarlo.https://t.co/qdzui4Lk3gLo único seguro es que identificas a alguien con serio déficit de neuronas cuando anda por ahí tomándose cual ofensa machista del patriarcado lo del «manspreading».",0
 Vete a sodomizar algún fascistilla,0
"Abuelo si me escuchas: me dijiste q lo cuidara, lo he intentado pero se acabo, como bien sabías aquí estoy sufriendo como una niña de 3 años por q se queda sin montar en los cacharros de la feria igual, que pena q no lo conocieras te hubiera caído bien y como a tu hijo",0
"Entérate primero de lo que es la eutanasia, de a qué personas se les aplica y entonces y solo entonces das la puta opinión que nadie te ha pedido. Y sí, las mujeres no podemos salir de noche porque nos violan. Y sí, no podemos cambiar de provincia porque hay una puta pandemia ",0
Este tio si no fuera por el Grupo Godó seguiría saliendo a una radio de barrio y no la escucharían ni en su p. casa. Escoria que sabe escribir a ordenador lo q le dictan.10 años manipulando y así le a ido l Barça sin Laporta.@JoanLaportaFCB toma la presidencia y tira la basura ya ,0
 Xdddddddd apuesto 10 dolares a que ni sabes lo que es el mansplaining,0
 cuando subio arriba del barco se lo dijo a su mujer quedaron en dic?vorciarse en cuanto se terminara el cruzero pero antes tomarian una mariscada como despedida fueron al bar del cruzero comieron la mariscada la mujer al habrir una gamba a que no sabeis que encontraron.,0
"dejen de subir fotos pelotudas no ven q son todas hermosas y yo me quiero arrancar la cara de lo fea q soy, estoy re enojada",0
"Russo usa el Torneo para probar x la Copa pero al final en la Copa juega para el culo e incluso peor que en el Torneo, no se entiende",0
Una mujer libre y un hombre soltero,0
not me viendo el mv de good girls todos los días solo x las chicas q salen,0
"Oh lo lamento.la rosa del principito es como tal una verdadera rosa, y la señorita rose es hasta lo que tengo entendido la única rosa en nuestra academia,por lo tanto es un tema serio y delicado para ella ",0
"TERCERA DIVISIÓN S.D. Oyonesa 1 - 2 C.D. Arnedo  de nuestro último  partido del año y de la primera vuelta.Partido duro donde los haya, la disputa y la igualdad entre ambos equipos  fue la tónica más destacada.¡El año que viene más! #VamosArnedo #SueñaQuePuedes ",0
 James Francisco Fuentes. #FirstThem #metoo ,0
"Felicidades, maestra  por tu designación como titular de la  secretaría que por vez primera tendrá al frente a una auténtica representante del magisterio. Al sumar a 9 de nosotras, las mujeres seremos mayoría en el gabinete del presidente ",0
" Y porque no militarizan San Victorino, a la marimacho le.hace falta mano dura",1
"Nuevo episodio de El Podcast del  con  sobre feminismo, tratando temas como:-El origen del movimiento-Los roles de género-El androcentrismo del lenguaje-Reformas legales y educativas-La libertad de elecciónhttps://t.co/yr9xO7x5Tu",0
" Vuelve usted a mentir, nos tiene acostumbrados, ya no le creemos, no se preocupe, siga encendiendo su ventilador para echar mierda fuera de Podemos y dejarla caer en los demás. Pero el círculo se estrecha. ",0
" Sólo para robar hicieron la bulla del virus, que dejen de fregar, mejor que entreguen cuentas del dinero con el que endeudaron a guatemala",0
"  Ya, a mi la idea tras el isekai me encanta, es una oportunidad de empezar de cero y superarte como persona tras lo que no pudiste hacer en la otra vida. Por eso me mata cuando el 95% de las obras reducen la idea a simple fanservice y empoderamiento para adolescentes xD",0
"#Infografía El gobierno de  es la administración que más ministros de la Presidencia ha tenido.Este lunes se anunció la sustitución de Marcelo Prieto por Geannina Dinarte, quien será la primera mujer en ocupar ese cargo.Más información:  ",0
   Recurrir al manido victimismo no te va a salvar Ronald...,0
"La  promueve la igualdad, el empoderamiento de la mujer y la prevención de la violencia en todos los ámbitos, mediante cursos y talleres dirigidos al personal del  brinda herramientas para fortalecer la equidad de género.  ",0
"¡Escándalo! Filtran #video sexual de Gabriel Soto y piden en redes no compartirlo ""Es una violación a mi intimidad"", dice el actor  ",0
 Ya era hora guarra haha,1
big mouth hablando de la cultura de la violación es todo lo que necesitan los pibitos que van al secundario,0
 Las mujeres son mas infieles que los hombres.,1
"¿como? ¿qué? ¿tal es el nivel de desesperación en algunos países, en cada vez más hombres desinteresados por relaciones serias, que llegan a estos extremos? esperad... aún me estoy descojonando de la risa #mgtow ",0
   Helen Mack es la razón por la que no han nombrado las Cortes en Guatemala!. Corrupta y Perversa Marimacho (porque no tiene definición de sexo!) Tiene Coptado el OJ y Min de Gobernación! Ella es parte del Crimen Organizado! DESCARADA,0
Ya es hora de que las personas entiendan que hoy en día las mujeres prefieren hacerse cambios físicos para estar bien con ellas mismas que para impresionar a una persona,0
