text,sexism
@GobiernodeChile Deberían decir que el permiso es para visitar a adultos mayores sobre 75años!!!!! Por ley adulto mayor es sobre 60 años las mujeres y 65 los hombres!!!! Quise visitar a mi mamá que tiene 70 años y no lo pude hacer!!!!!,0
"@norteadito @AlvaritoMorales Amigo! Nada aguitado compadre, si lo estaría si mi equipo costara un chingo de dinero y jugaran una chingada. Espero que el Vasco evite esos rídiculos, mínimo que no te vuelvan a sodomizar en tu cancha compa.",0
@kitganseyblue @marveloushawx @Kenjiwarbot chicas igual podemos casarnos entre más de una eh,0
@FelipeCalderon Hola borracho espurio y ratero y asesino escoria vende patria  que hases a que te dedicas,0
".@BomberosCali119 controló el incendio de una motocicleta en la Autopista con 66 sur ésta tardeSin personas lesionadas, el vehículo pertenecía a una mujer https://t.co/UwQv6ZHcvs",0
"#BalanceConSentiido2020 El especial #VocesFeministas de la segunda ola en Colombia, también incluyó la historia de Olga Amparo Sánchez, coordinadora de la Casa de la Mujer: https://t.co/ShmSNKUb3T",0
"@gerardocsg @GlodeJo07 Aquí matan periodistas, mujeres, niños, vaya hasta gobernadores mandan asesinar",0
"Que realmente volvi a ser yo, no tengo que refugiarme en nadie, igual me caen mal todas las mujeres. Pero bueno, por suerte me va bien en todo lo que me propongo y cada día tengo más ganas de comerme el mundo, las personas que sw fueron de mi vida fueron etapas y que si hoy ya no",0
"El caso venezolano no es muy distinto. La censura, la discriminación con sesgo ideológico, las persecuciones y la violación de nuestros derechos siguen siendo el día a día en nuestro panorama noticioso. https://t.co/3vw3XtnJWj",0
dios esa chica me representaba JAJAJAJA,0
@gabolche_ Lees El segundo párrafo y querés arrancar a los sopaposhttps://t.co/qjD5NT9Vmy,0
"claro...también es mejor psicológicamente para la mujer, pero a la élite no le produce dividendo, y los abortos les dejara grandes ganancias...y bueno los borregos caminan al matadero de una forma muy obediente y de´ñapa los aplauden... https://t.co/2c3UtUwMNF",0
@luveritu Jajajhha ya voy a comprar..,0
"@iaritzacontzei Señorita, no la sigo, pero me apareció un par de tweets suyo, y no pude evitar ver que puso ""Lisencia"" en ellos.Como twitter es servicio, le cuento, es ""LICENCIA"" Se lo digo porque soy medio buena gente y también medio hdp. Que tenga una buena licencia.",0
¡NO TENGAS MIEDO! NO ESTÁS SOLA.DENUNCIA7749-6863 @Colecfeminista 126 SOS Mujer @ISDEMU 2654-4132 UNI mujer ODAC Morazán911 @PNCSV 198 @CorteSupremaSV Estamos para ayudarte #PorTíPorMíPorTodas#Justicia #YoSiTeCreo #NoEsNo https://t.co/jT8gjlTQ8C,0
"""No vayas a la cancha, no es de piba"" ""esa ropa no es para vos"" ""sos re marimacho""Recuerdo que todo el tiempo me decía eso. Un día, una amiga puso en su casa ""Sign of the times"" y ese chico me resultaba conocido",0
No me voy a quedar embarazada (?) https://t.co/JK0QHauHZ3,0
"@Miriam_Junne Es un tema que no es de relevancia al ser lo mínimo que deben de hacer, lo relevante es mostrar todo lo malo como la mala antención médica en general, cáncer, mujeres, violencia, acoso de las autoridades y los monos de morena, mal manejo de economía, su familia corrupta.",0
Me da risa cuando estaba soltero ni los sancudos me picaban la brisa me esquivaba ni las señoras me veían y ahora que tengo a mi novia los sancudos me pican la brisa me tambAlea y las señoras me sonríen y las señoritas se tocan el cabello que cosas no ironías de la Vida,0
Bueno al final si es verdad que Kimberly loaiza está embarazadahttps://t.co/6PWeH0OLjd,0
@ionbigote Son todos unos hipócritas ! Yo no veo nada de victimismo en lo que dijo samira vamos,0
Me doy cuenta de que he vuelto a dejar la cocina hecha una mierda y no he estudiado nada. Me pongo a recoger y se me cae la harina en el suelo. Genial. Ponte a barrer silvia. Termino de fregar y limpiar la cocina y me suena la alarma,0
"@bigmixazules @pascuchii Wey y siii jajajajaja pasa las veces que tienen que pasar todas las mujeres Rojas, hasta 4 veces seguidas pasa ella para asegurar puntos por que todos ahí saben que no más calientan bancas y cuando ella pasa pues pierde 1 punto en 5 pasadas y se salva la semana",0
@AjoSleepy Justo ahora me parece atractiva la idea... Ayuda,0
"#YoSíTeCreo emitió un comunicado en el que ""las federadas desde los 14 años de edad y cotizantes de la FMC"" pertenecientes la plataforma feminista rechazan ""la participación de la organización y el uso de su estandarte en un acto de repudio https://t.co/7OtIU8FPHP https://t.co/mPK7tRism2",0
"MARK• el mayor de la clase, tronó 3ro de primaria pq le dió varicela por medio año y nunca llevó excusa• se sienta en recreo con los de 11• se ríe en clases y cuando el profe le pedía compartir el chiste LO CONTABA• le iba como el culo en todo menos en Inglés https://t.co/7hR4w4sKBG",0
"#Piensa |  la poesía ha sido la vía para exponer los sentimientos, las emociones y los recuerdos de una persona a manera, así como lo hace Juana Peñate, una mujer poeta que, con sus escritos, habla de sus raíces. Te invitamos a conocer su obra https://t.co/Z8GORMZgaj",0
@JkSandoval_ Me agrada leer esto. No creo que sea tanto una debilidad de los Partidos @kokiceballos sino una deformación de la (falta de) cultura política desde la formación inicial en la primaria. Hay una inhibición en la generación reprimida de los 80s que ha deprimido a la de los 90s,0
Hasta la puntísima de la polla,0
"@RicardoMoran Formales, y la primaria la empecé en un colegio particular que puso como condición que no salía del colegio hasta que tenga la partida. Eso ya no se podría dar en estos días. A diferencia de tus niños yo no tenía otra nacionalidad para poder asistir al colegio .",0
@Nerjiz No hace ni falta esparcir noticias sabiendo la de lerdos que se dejan sodomizar en este país.,0
"@sg_pero @garciabr1973 Si te haces la prueba antes de que pasen 30 días, seguiras saliendo positiva. Es mejor esperar. Pero tu ya puedes salir y estar con otros sin riesgo a contagiar y con muy poca posibilidad de recontagio. En la página  oficial de covid19 viene todo esto y más respuestas a tus dudas",0
"El viernes no sé, pero mañana tiene pinta de que en el examen me van a dar por culo  https://t.co/YwcTJ3Pn0Q",0
@turca_chica @milalucg Vendes pack turca?,0
@OldHunterFran Seguramente es por violar el toque de queda que se ve en el video jeje fuera de bromas creo que aun falta mucho por pulir la IA del juego,0
@makoto911 @el_pais Si señor nadie sabe la situación de estas mujeres para llegar a esto nosotros siempre juzgamos sin conocer los problemas de la de más personas toda acción que uno haga siempre tiene porqué le deseo un buen día sr,0
"Una maravilla. La señorita Cora canta como los ángeles, y tus efectos... Ha sido todo perfecto. https://t.co/ub1lSwWNaY",0
"¡ EL COMPROMISO DE HACER MEJOR !Hoy se celebra el día Internacional de Voluntariado, es por ello que quiero saludar muy afectuosamente a todos los hombres y mujeres, que forman parte de las ONG's de la Provincia, que trabajan en la emergencia. https://t.co/YD8lXuDDBG",0
"@Burnign_Myn puede subir lo q quiera y si lo sube aunque sea viejo es xq hoy es un dia importante para las mujeres de latinoamerica,en argentina se legalizo y estan simpatizando con (en este caso) las de chile para q sigan siendo fuertes para conseguir la ley",0
"@DCoronell @petrogustavo ¿Y el hecho de que Caballero votara por Petro hace 2 años lo excusa de la forma pedante con la que intentó demeritar la posición politica de Margarita y Gustavo Bolivar recurriendo a reducirlos a ""Actriz y Ex-Reina"" y ""Escritor de Sin Tetas No Hay Paraiso?",0
"@jessicavtg es que eres una mujer multiple, bendiciones Jessica",0
#YoSiTeCreo qué triste y qué nefasto este tipo abusando de su poder #GabrielVallejoZeron https://t.co/B8QqFTA1n0,0
"soy super Dino, no me hablen chica/os alejense de mi, no ven que tengo problemas?? asustense. dejenme ser como soy!! mamá no es una etapa, naci, soy y morire Dino para toda la vida! soy super edgy me delinio oseaaa soy super Dino quieres que sea tu Danonino edgy?? lo sere! https://t.co/Sjd3t0CGRb",0
"@rarepurplemoon Eres un sol de persona, el mundo merece más gente como tú y menos de esas que atacan sin pensar, muchas gracias",0
Gol tuneado. Bajito. Musica al palo. Macho pito chico al volante. Mujer de acompañante. Niño pequeño haciendo de airbag. Tipica escena del conurbano.,0
"@Ariaddnie @JAriasNavarro @Paco_Glez_ Todas las malas caracteristicas que tenemos los sudamericanos proviene de la genetica española, ya que mandaban a sus mejores personas a matar, robar, sodomizar, etc. Que venga un wn a tratar de muertos de hambre? Que mire en el espejo porq son lo que son gracias a nosotros.",0
"Hoy me dijeron esto: “como es que andas tan feliz si acabas de terminar con tu novio”Mi respuesta: “ya lloré lo que tenía que llorar y el mundo no se acaba por un hombre, ¿esperas que ande en depresión por eso? Duramos dos años pero si no se dio, no se dio... ¿Estuve bien?",0
"@LucaCastroV @tjholt @PamJiles A mi me molestaban x ser flaco, a otros por ser gordo, moreno, chico o blanco... Ahora una opinión no te la tomas personal si no va dirigida para ti y menos para utilizarlo con un patético victimismo... conmigo no te va a servir y menos a tu gente.",0
¡Hoy Sábado también hay #Jamming 21.30h&gt;&gt; https://t.co/C1k1lcN5nXVen a reírte al @TMaravillas con el mejor #Teatro de impro en #MadridCon +2Millones de espectadores! https://t.co/kJQ1VHIcHZ,0
"Tenga presente q si usted es hombre y planea pintarse el cabello de rubio (ya que esta tan de moda), hágase primero un estudio digital para ver qué tan opcionado es a verse bien, no se ponga a probar, eso no se le ve bien a todo el mundo.Puede que quede como un reverendo ñero.",0
"Les deseo a todos mis chicas Kunnuel una muy feliz navidad... Aunque es un año diferente, nos dió oportunidad de conocernos...las quiero de aquí a la  y de regreso... Les deseo lo más bonito del mundo pues se merecen la circunferencia del  en cosas hermosas  https://t.co/tsmuzllNwX",0
"@Raspatuit Ánimo raspi mientras tu estés bien el día 4 esta ahí mismo y tienes una oportunidad de dejar de fumar, la putada es fregar a mano, fíjate yo no tengo que lavavajillas",0
Celebro la designación de @ClaudiAnaya como candidata a la gubernatura de Zacatecas. Es una mujer brillante.#VaPorMéxico#VaPorZacatecas https://t.co/p3qFdOYkGT,0
"@jarizabaletaf Es que a Daniel Coronell no le da ni pena tapar la tendencia # 1, se nota que le dolió mucho no ser el # 1, ese ""casi"" es como cuando dicen que una mujer está ""medio"" embarazada https://t.co/B0oAoP2B7c",0
"Cuando se quejen de sus parejas tipo: ""Es que los hombres, es que las mujeres...""   No generalicen, porque ni todos los hombres son iguales ni todas las mujeres. Los demás no tienen la culpa de tus errores al elegir pareja o amistades.",0
@Graciel05188271 @AdrianLamarque @mlaroton @Aerolineas_AR Y que culpa tiene el Gobierno? Si fueron los globoludxs los que empezaron a violar la cuarentena. La culpa de los contagios es de los irresponsables que no respetan los protocolos,0
@AyudaMovistarCL me cancelaron  un envio de un equipo y en vez de devolverme  el dinero se pagaron  la boleta que aun no vencía  y lo peor que al exigir una explicación  las señoritas del call center  me cortan la llamada exigo  una explicación  d lo que sucedió,0
"EL HOMBRE SE TRANSFORMA EN UN ESCÁNDALO, LO NECESITA PARA AUMENTAR SU EGO, PODER, FALTA DE REPETO Y + VIRTUDES - ESE NO ES EL MENSAJE DE ESE NIÑO QUE NACIÓ EN UN PESEBRE...SI EN REALIDAD LA NAVIDAD ES UN RECORDATORIO DE ESE NACIMIENTO HUMILDE Y EN PAZ, SEGúN EL LIBRO DE CUENTO.",0
"@euxe7 Hay discusiones acaloradas donde se pueden decir cosas de las que luego la gente se arrepiente, sean hombres o mujeres.Por eso el contexto siempre es importante.En el reino de la fantasía progre todos somos buenos y no hay que tolerar nada, pero el mundo real no es así.",0
Un sociólogo catarí enseña en un vídeo cómo hay que golpear a las mujeres según el Islam https://t.co/HYhHRcFZ3r a través de @A3Noticias,1
"@dialogo21 Ernesto no se debe asumir que en la violencia ambos son responsables,  la verdad es que las mujeres víctimas no son responsables de lo que sufren y las víctimas ni siquiera saben que tan profundo es el daño, la conciliación debe quedar fuera en este caso",1
"No he visto yo al feminismo este de chichinabo quemar las calles porque las mujeres arreen mayoritariamente con las tareas domésticas. Sí, las calles deberían arder por esto, si no fuera por lo absolutamente naturalizado que lo tenéis. MaAMaaa, dame más tuppers!",1
@tengi_al_habla no mames otra con las celulas de esperma ._. que asco de hembrismo y hasta que se le ve la pincche cara de loca xD necesita terapia esa mina que hasta medio miedo,1
"Peligrosísima! Alerta! Una mujer que se rebela! Hay que doblegarla como sea, que le quede claro que no hay otra opción que ser sumisa y obediente. https://t.co/lb4hbcTY3Q",1
chicas cual es el mansplaining mas  q os han hecho/intentado hacer? el mio fue cuando subi un meme de evangelion a las stories y un tio me dijo que me podía explicar el final pq estaba estudiando psicología,1
@Lmarangonib @TattyCanPo @CynthiaViteri6 Mujer al volante. Peligro constante.,1
No Arzu! si lo que le dijiste de que era una niñata estaba correctísimo #CennetNova1Dic,1
@hstlouie AAAA GOLFA HIJA DE PUTA LA COMCHQ DE TU HERMANA ELEANOR,1
"Mi ex jefe me tiene guardada como ""chavela feminazi"" JAJAJAJAJAJAJAJA",1
@Flawless_Patata @LGTBIGob MUJERES Y DEPORTE“Las categorías deportivas separadas son necesarias para garantizar que las mujeres y las niñas no tengan que enfrentarse a competidores que hayan adquirido los efectos irreversibles de mejora del rendimiento”. No hay igualdad si hay superioridad anatómica clara,1
que ganas de correrme en tus tetas,1
#YoSíTeCreoEl juez que pidió la absolución de #LaManada absuelve a un hombre de abusar sexualmente de una niña de 12 años porque el acusado decía que “siempre inventaba historias” La acusación particular pedía 8 años de prisión.https://t.co/NxGJDtI0nr https://t.co/DoHgoVE4zF,1
Una mujer = a peligro al volante e o no  https://t.co/SA62gkT6Pn,1
"@Alekatzen Me gustaría ver a todos estos el día que su ídolo se lamentó de que le borraran un vídeo en el que decía ""El reto de la canela es para vaginas"" y múltiples comentarios hacia las mujeres que todos estos se llevarían las manos a la cabeza hoy en día. Hipócritas, sin duda.",1
"la mayoría de las mujeres se enamora por lo que escucha y la mayoría de los hombres se enamora por lo que ve......es por eso que la mayoría de las mujeres se maquilla y la mayoría de los hombres miente...Pinches mentirosos los dos, goey",1
